ds,yhat,yhat_lower,yhat_upper,actual,trend,weekly,yearly
2025-06-21,208.56352543802043,201.3653714808777,216.05454453034238,207.66308382513824,224.17101609982618,-0.27799141164840824,1.2430533609959953
2025-06-22,208.82791848634767,200.7648720380505,216.11935389762147,210.23957350965458,224.28615606511374,-0.32347490868993073,1.5824546833952733
2025-06-23,209.4315104533743,202.40987065480888,217.34497903499565,210.49513855145005,224.40129603040134,0.05721721533272794,1.8148854800246301
2025-06-24,209.29623214807904,202.44972468332202,216.12483481356898,209.01283815885904,224.5164359956889,-0.20434993825195155,1.9325547059688006
2025-06-25,210.0986647023309,202.3001993940259,217.05724705403068,209.3347591036134,224.63157596097648,0.5756482043053963,1.930156828490296
2025-06-26,209.52211015534976,202.4781952856032,216.95658477626728,202.9669592684803,224.74671592626405,0.08523343474985146,1.8049890112630553
2025-06-27,209.3277507734744,202.25647189043062,216.30667350494707,201.7591974988767,224.86185589155164,0.08771740420205294,1.5570015678220426
2025-06-28,208.6549559492302,201.39793257590804,215.50284299102898,202.86116961607246,224.9769958568392,-0.2779914116499268,1.1887812234913417
2025-06-29,208.1951294883441,200.44910931895777,215.37089852180225,207.4570128783733,225.0921358215883,-0.32347490868850043,0.7054686067232154
2025-06-30,208.0596043164639,200.9642489054782,215.27902591636115,205.78926044901203,225.20727578633745,0.05721721533309967,0.1146132007274429
2025-07-01,207.18753965191655,199.3722229222884,214.58755715750465,203.4867377686377,225.32241575108654,-0.20434993825242148,-0.5740293279554157
2025-07-02,207.27232899101745,199.54891571249215,215.17222953409637,201.9205522508416,225.43755571583563,0.5756482043057712,-1.3487509931675168
2025-07-03,206.01325750397677,199.25353007074432,213.35049223909675,204.5345308745193,225.55269568058475,0.08523343475102015,-2.1961888140948287
2025-07-04,205.18627931979174,198.4422398874365,212.73791656918831,205.47038658472005,225.66783564533384,0.08771740420307679,-3.101656818599652
2025-07-05,203.94398356151734,197.39372270707187,211.3853135483079,203.6804074725941,225.78297561008293,-0.27799141164953906,-4.049503165484076
2025-07-06,202.98915056673917,196.05659550733154,210.62226277183845,205.164843866439,225.89811557483208,-0.32347490869061224,-5.023482343167148
2025-07-07,202.44241232571997,195.52689576165557,210.0921980193912,205.3366788589993,226.01325553958117,0.057217215333471426,-6.0071322213616325
2025-07-08,201.24997739221962,193.88902113053615,207.57298784932615,208.0617757422581,226.12839550433029,-0.2043499382528924,-6.984145853328077
2025-07-09,201.10993189056393,193.5629157686921,208.43210460002334,205.68893878929939,226.24353546907938,0.5756482043061462,-7.93872833969221
2025-07-10,199.72385652075803,191.71954990113346,206.95980343780866,204.52962011955046,226.35867543382847,0.08523343475000487,-8.855929752123396
2025-07-11,198.86762933106854,191.98024612244197,206.6440136241127,203.42005458049533,226.4738153696486,0.08771740420243682,-9.72194605027833
2025-07-12,197.69148066458908,190.4306235868752,205.57256203684037,198.62165180269125,226.5889553054688,-0.27799141165080293,-10.524381074520425
2025-07-13,196.89369702439325,189.70283748808492,204.86879111147164,199.33209616209234,226.70409524128894,-0.3234749086895254,-11.252464021007643
2025-07-14,196.58848214788986,188.9675665340393,203.8998804972273,199.93154479428608,226.8192351771091,0.057217215333843156,-11.897218260096475
2025-07-15,195.7139279578231,187.50504282700814,202.44989476938412,199.57467754460677,226.93437511292925,-0.2043499382522742,-12.451578896673677
2025-07-16,195.95859844547962,188.49991245190355,203.4160220728923,198.81734888145087,227.0495150487494,0.5756482043062171,-12.910458042699304
2025-07-17,195.01345692596232,186.81705814012983,203.07397574706496,194.12633815570425,227.16465498456955,0.08523343475102813,-13.27075832854428
2025-07-18,194.64299644705056,187.3466802730389,202.5156339022679,192.73803523119682,227.27979492038972,0.08771740420179686,-13.531336672948546
2025-07-19,193.98562936386853,187.19285782823454,201.40544425761382,191.61741131798496,227.39493485620986,-0.27799141164850905,-13.692921716356135
2025-07-20,193.72772295388808,186.56089418151433,201.01088242722346,189.1240763726074,227.51007479203005,-0.32347490869163725,-13.757989558275462
2025-07-21,193.9717793188028,187.16124523457316,201.23270473426473,188.55899665574537,227.6252147278502,0.05721721533292985,-13.730603491090658
2025-07-22,193.6447033308157,186.01245165219012,202.16297320908143,189.83403732156944,227.74035466367033,-0.2043499382522006,-13.616224261001406
2025-07-23,194.4246535468422,186.265251504057,201.943542791121,194.88146084381987,227.8554945824584,0.5756482043058198,-13.42149799088806
2025-07-24,193.9931997299647,186.01092024635355,201.32032489604117,195.03347516680998,227.9706345012464,0.08523343475001285,-13.15402925551838
2025-07-25,194.10664109381202,186.12851357211488,201.31841394168973,195.34019147472262,228.08577442003443,0.08771740420115687,-12.822146902089647
2025-07-26,193.8965374886607,187.07416498433523,201.53499166321865,194.86299218189214,228.20091433882246,-0.27799141165002755,-12.434670061036593
2025-07-27,194.04383797599712,186.76226336476424,201.57784397227047,188.72181643070653,228.31605425761046,-0.32347490869020706,-12.000681405021078
2025-07-28,194.6471043694051,187.7411419812942,202.31064430066982,188.41735483224494,228.4311941763985,0.05721721533286537,-11.52931410648688
2025-07-29,194.63077445127786,187.62901438020864,201.92467373297515,188.56420009976532,228.5463340951865,-0.20434993825212702,-11.029558141996226
2025-07-30,195.67196232353072,188.25061065027228,203.26630959376598,195.58717194177524,228.66147401397453,0.5756482043052833,-10.51009062637003
2025-07-31,195.4525234073879,187.5237717743524,202.12342571146496,194.8586886537222,228.77661393276256,0.08523343475118154,-9.979133768315322
2025-08-01,195.73024361476664,188.0963869629042,203.4179213436587,196.12780734213374,228.89175385155056,0.08771740420218073,-9.44434286163109
2025-08-02,195.63921104439683,188.81459656045342,203.5955018453611,196.01701805320485,229.00689377033862,-0.27799141164963986,-8.9127255051523
2025-08-03,195.8637618674002,187.9182785601929,203.16335901664473,192.40222312515962,229.12203368845354,-0.3234749086887768,-8.39059202346424
2025-08-04,196.506505665318,189.58164914047123,204.47778127414497,195.93179908635776,229.23717360656846,0.057217215331952086,-7.883535882015772
2025-08-05,196.49638290917864,189.36064198153755,203.19670589407303,198.3193748259131,229.35231352468338,-0.20434993825205341,-7.396441795212829
2025-08-06,197.5152600330278,190.85740436503755,205.62001983736008,200.8062629847038,229.4674534427983,0.5756482043056581,-6.933518251873853
2025-08-07,197.2497973251788,189.7859560695538,203.95029768027004,198.1126192936845,229.58259336091322,0.08523343475016627,-6.498350361813356
2025-08-08,197.46245632765059,190.42902689247038,204.3849629995515,202.88287750046172,229.69773327902814,0.08771740420297944,-6.093968287265604
2025-08-09,197.29171147521197,190.52495785166485,203.28240123657844,198.25196573295375,229.81287319714303,-0.2779914116492522,-5.722926084269904
2025-08-10,197.42586301411157,189.80276975630352,205.09638724302215,199.97849262725478,229.92801311525795,-0.32347490869088863,-5.387385554823359
2025-08-11,197.97096065316225,190.87469152490257,205.89203454817454,206.82321167677364,230.04315303337287,0.05721721533360881,-5.089199706955812
2025-08-12,197.85879351945502,190.5331008523966,205.44653883809363,203.7086212602217,230.1582929514878,-0.2043499382514353,-4.8299906340960055
2025-08-13,198.77345333871,191.30640255620565,206.39909411580422,202.1408443139907,230.27343286960271,0.575648204304957,-4.6112170479599035
2025-08-14,198.40320609841118,191.3661581629612,205.02979595267715,202.47629324508372,230.3885727877176,0.085233434749151,-4.434227313504997
2025-08-15,198.51153749249866,191.11881031854168,206.51114284553162,201.09308832425702,230.50371271088162,0.08771740420400329,-4.300294615821187
2025-08-16,198.23743409336714,191.23146364036901,206.1836663500546,196.39523005542796,230.6188526340456,-0.27799141164860985,-4.210631808227889
2025-08-17,198.26929332926892,191.30489543356862,205.34748082439813,196.8563066966309,230.7339925572096,-0.3234749086894584,-4.166384512758994
2025-08-18,198.71296656097022,191.08603305810007,206.34832125355265,193.8191854337308,230.84913248037364,0.05721721533269549,-4.168602130654326
2025-08-19,198.49988484615307,190.9352733487577,205.33361524924874,195.416255834376,230.96427240353765,-0.20434993825244974,-4.21818753026033
2025-08-20,199.31376762418884,192.27099633200686,206.5326224166332,193.12471583615866,231.07941232670163,0.5756482043053318,-4.315827270892017
2025-08-21,198.84264247593146,191.73269618210904,206.88167779462606,198.10464142434532,231.19455224986564,0.08523343475031969,-4.461905252402758
2025-08-22,198.8500339949192,191.9716144199752,206.37074988089893,196.29307864947216,231.30969217302965,0.08771740420169939,-4.656403611256481
2025-08-23,198.4753766049471,190.76894809105605,205.68752115905565,195.6407089712317,231.42483209619365,-0.27799141164822216,-4.898795478645859
2025-08-24,198.40803760828567,191.1854951705346,204.93211425411099,198.47720442662487,231.53997201935763,-0.32347490869014256,-5.187934842303769
2025-08-25,198.75544871878836,191.75024926153634,206.52906625743256,195.01481296357602,231.65511194252167,0.05721721533178228,-5.521949184705969
2025-08-26,198.45129044461245,190.45257012547899,205.75253308124354,196.18143413221873,231.77025186568568,-0.20434993825237618,-5.89814078645082
2025-08-27,199.18222549774728,192.0679733029122,206.1876383533958,200.66037509665307,231.88539182527745,0.5756482043054029,-6.312902572131101
2025-08-28,198.63990638032232,192.00465032262264,206.08779618584495,196.23158449516538,232.00053178486922,0.08523343474930442,-6.761654132023099
2025-08-29,198.5921141297144,191.93896910103922,205.47196546989318,197.48496209882458,232.11567174446097,0.08771740420272331,-7.2388030800962015
2025-08-30,198.18308276058642,191.532974946648,206.18271371898462,198.78745215273597,232.23081170405274,-0.2779914116478344,-7.737736217969802
2025-08-31,198.1073974541598,191.16024944354302,205.51341210244527,201.68849745801927,232.3459516636445,-0.3234749086887124,-8.250844085325916
2025-09-01,198.47796779067076,190.7491337867161,206.0136058897809,198.36061285604774,232.46109162323626,0.05721721533343895,-8.769581415680943
2025-09-02,198.23402488688146,190.52236457364498,205.50925911038883,194.8432542221833,232.57623158282803,-0.204349938252847,-9.284564815913905
2025-09-03,199.0676443696459,191.2615447903664,206.77581237356878,197.08633065772753,232.6913715424198,0.5756482043054739,-9.785707686158997
2025-09-04,198.67552742687792,191.0239669062057,206.37699983604128,198.09908475321106,232.80651150201155,0.0852334347503277,-10.262391037053115
2025-09-05,198.82990436643746,190.94915999556275,206.53127821479362,199.55622785192097,232.92165146160332,0.08771740420374717,-10.703667488923406
2025-09-06,198.67862404967522,191.75316663906068,205.4710895458258,200.9912817657508,233.0367914211951,-0.277991411649353,-11.098494399411454
2025-09-07,198.91882585377243,191.7077072421529,206.36898412827009,199.29468371798163,233.1519313306295,-0.32347490868905326,-11.435990809938545
2025-09-08,199.66470465555858,191.77735281756986,206.71405378001063,200.3612487387987,233.26707124006393,0.05721721533252572,-11.705711771630575
2025-09-09,199.85532587181717,193.30628591361847,207.13316901012962,201.58027890466775,233.38221114949835,-0.204349938253317,-11.897932651365476
2025-09-10,201.18100112085205,193.71871016886587,210.02963021827463,199.68988196107006,233.4973510589328,0.575648204305545,-12.003935265126072
2025-09-11,201.3349637890655,193.56319182545678,209.08036871870428,205.52311072637298,233.6124909683672,0.08523343474931243,-12.016287171580117
2025-09-12,202.08421516140388,194.35696207323903,209.3126287343233,207.34798709131525,233.72763087780163,0.08771740420288203,-11.929105207903573
2025-09-13,202.5696092994096,194.46524206016775,209.40430294929143,203.96952352236502,233.84277078723605,-0.27799141164705915,-11.738294379538546
2025-09-14,203.47957662062223,195.87205719375538,211.51369256830029,206.30465060395952,233.95791069667047,-0.32347490868939405,-11.44175353397787
2025-09-15,204.9179979419293,197.35940837439202,212.29453711298538,203.60391269394648,234.0730506061049,0.0572172153324612,-11.039539854555558
2025-09-16,205.81218620734674,198.83347603649133,212.77377266993705,206.27375950469195,234.18819051553933,-0.20434993825324338,-10.53398509386131
2025-09-17,207.83948375958798,200.6222422049505,214.45267722069082,210.00063619271808,234.30333042497375,0.5756482043059199,-9.929757607856146
2025-09-18,208.6792106067105,201.46790689175984,216.1046152021534,207.32338642895823,234.41847033440814,0.08523343474938914,-9.233865623619065
2025-09-19,210.08382839925898,203.5092989955097,216.7178813530221,210.7192344807975,234.5336102434287,0.08771740420390588,-8.455598739238996
2025-09-20,211.17938073030743,204.09232138403354,218.90685000609537,212.38052075917201,234.64875015244928,-0.2779914116483229,-7.60640637112859
2025-09-21,212.63960064084284,205.34936643722455,220.80033409515462,215.3380608056207,234.76389006146985,-0.32347490868973483,-6.699713682681417
2025-09-22,214.55418677456592,206.45384110707187,222.4320440933773,221.76710749848462,234.87902997049042,0.05721721533154788,-5.750677395584921
2025-09-23,215.83719410736475,208.03396321985812,223.4889783167901,221.42987764566456,234.994169879511,-0.20434993825262524,-4.7758857452101795
2025-09-24,218.1540351697788,211.26580573144346,226.42608419124699,218.72170663608355,235.10930978853156,0.5756482043056871,-3.793008636576767
2025-09-25,219.17381497540447,211.22428254897784,226.59682357765163,216.0115715190716,235.22444969755213,0.08523343474946585,-2.8204057313412267
2025-09-26,220.6408522049777,213.4205426194322,227.927479921685,213.83320576214518,235.3395896065727,0.08771740420160207,-1.8767016940912993
2025-09-27,221.67543553957555,213.99202026011156,228.75952417638536,213.83868024628103,235.45472951559327,-0.2779914116479352,-0.9803390981337017
2025-09-28,222.94819513354372,215.73159752367891,231.0052621027196,215.16318641917172,235.5698694246138,-0.32347490868830464,-0.14912049214116752
2025-09-29,224.54858094890778,216.764625332366,232.7466721088688,216.28338237763674,235.68500933363438,0.05721721533320464,0.6002481780192047
2025-09-30,225.3933856669093,218.51769607969464,232.5605291252206,219.19983291508385,235.80014924265495,-0.20434993825200712,1.252600241919041
2025-10-01,227.1538016777442,219.724811445668,234.58943401710073,219.56355687601356,235.91528914891572,0.5756482043052897,1.794724521801988
2025-10-02,227.5077310029646,220.4859325631314,234.40878447767483,224.16010655876602,236.0304290551765,0.08523343474954252,2.2157429108987685
2025-10-03,228.21119852907827,221.09026800210137,235.10495861636858,223.71248914653114,236.14556896143722,0.08771740420262596,2.5074378594581717
2025-10-04,228.3989176839487,221.46528134433206,236.24302790684644,232.9612217385626,236.26070886769799,-0.2779914116494538,2.664519397087571
2025-10-05,228.7583911542299,221.2934264257083,236.28424781667835,235.38697852705775,236.37584877395878,-0.3234749086904164,2.6848227301416276
2025-10-06,229.3980433867345,222.3810093639843,236.16426332649073,232.69236619175123,236.49098868021954,0.057217215333140135,2.569429157940061
2025-10-07,229.25532991890364,222.04255055734717,236.05218923089444,229.3446011667733,236.6061285864803,-0.20434993825247807,2.322705008281128
2025-10-08,230.02332252653596,223.06255781570255,237.75221309148847,231.5864896977703,236.72126849274105,0.5756482043053608,1.9522554502400449
2025-10-09,229.40250044399437,220.73600490084638,237.1003974168139,230.15658138951602,236.8364083990018,0.08523343475056581,1.468792341681023
2025-10-10,229.1716111224915,222.75159968305292,236.994677523579,232.89322667233927,236.95154830526258,0.08771740420198593,0.8859176472303355
2025-10-11,228.48766399357044,221.36213686010834,235.6270819237798,234.94726745850943,237.06668821152334,-0.27799141165097224,0.21982635206623632
2025-10-12,228.05945508585424,221.43444158871392,235.71707711768752,235.13175841710012,237.18182807304555,-0.3234749086893296,-0.5110648709971577
2025-10-13,228.01513523605402,221.17425986710447,235.2828612992491,232.65250892065205,237.29696793456782,0.057217215333511866,-1.2865547772909034
2025-10-14,227.30978232111838,219.73973472668467,234.95190951811583,227.82731139433886,237.41210779609005,-0.20434993825185985,-2.085149971222276
2025-10-15,227.65149237325352,219.71554923306383,235.34320827643475,226.72783148446385,237.52724765761226,0.5756482043057357,-2.8846003942055276
2025-10-16,226.75273418078334,218.86969770657672,233.8537480437288,230.44790642959555,237.64238751913453,0.08523343475064253,-3.662464190796809
2025-10-17,226.40084416548737,219.3210311618624,233.72675612639748,230.53538705762747,237.75752738065674,0.0877174042027846,-4.396687170565968
2025-10-18,225.75773658638224,218.16482382972274,233.58715053571385,226.82337526529292,237.87266724217898,-0.2779914116486784,-5.066181384469328
2025-10-19,225.53323648252572,218.41821463181816,233.08446218081144,227.8584284866307,237.9878071037012,-0.3234749086896704,-5.651387058556224
2025-10-20,225.85255501668456,218.66498362220682,233.77626954154832,229.59543414638233,238.10294696522345,0.05721721533259858,-6.134802289653952
2025-10-21,225.66387261408545,218.53204406540647,233.624479917703,224.78566531485586,238.21808682674566,-0.20434993825178624,-6.501465511191529
2025-10-22,226.66454602762144,219.13654706151644,234.92586086158502,225.03004496812937,238.3332266882679,0.5756482043061105,-6.739376772636233
2025-10-23,226.55268296968873,218.9548835994991,233.97534613215174,225.94091197645295,238.44836654979014,0.08523343474962725,-6.839845321604999
2025-10-24,227.09795694236595,218.62981683107841,234.23275616337017,222.20823396207214,238.56350640604293,0.08771740420214465,-6.797752799270676
2025-10-25,227.44173037503512,219.85810940112356,234.6159335712933,223.14257878747503,238.67864626229573,-0.2779914116501969,-6.61172351211043
2025-10-26,228.27088375164,220.53037897139262,235.23486359575838,224.74501927081442,238.79378611854852,-0.3234749086900112,-6.284195670668126
2025-10-27,229.68585828073222,222.40866985534964,237.14770744354533,228.07804147062427,238.90892597480132,0.057217215332970306,-5.821390124669296
2025-10-28,230.60886313333563,223.16298868425653,237.57862923122104,231.39956202915045,239.02406583105412,-0.20434993825280082,-5.2331759023938735
2025-10-29,232.71074722923512,225.63921118752043,240.06877601892324,226.9644843672927,239.1392056873069,0.5756482043058777,-4.53283470448462
2025-10-30,233.66326166893114,226.56248098364821,240.79370977665255,224.0872681320986,239.2543455435597,0.08523343475079591,-3.7367293289147843
2025-10-31,235.21056698999138,228.3560550397935,242.01843257141155,225.72091808967997,239.3694853998125,0.08771740420316851,-2.863883735402826
2025-11-01,236.4700344618971,229.45350136901217,243.95914625990247,227.5667515336116,239.48462525606533,-0.27799141164980923,-1.9354850152226284
2025-11-02,238.10672039888527,231.02009360107843,245.25301725543676,229.4364137065466,239.5997651123181,-0.3234749086906954,-0.9743198422196848
2025-11-03,240.20200287698927,232.1750538273882,246.99169026163634,242.5073829120449,239.7149049685709,0.05721721533205706,-0.004159974307363478
2025-11-04,241.6623149505237,234.811209473188,248.86507711536734,244.24561914491525,239.8300448248237,-0.20434993825272715,0.9508870084049323
2025-11-05,244.14645902618082,236.16863878277408,251.8009424596641,248.70054587322505,239.94518467014302,0.5756482043062526,1.8670443531956606
2025-11-06,245.3182153410161,236.95814202997767,252.80067719322105,252.31772504158184,240.06032451546233,0.08523343474978066,2.7215320729145653
